Marca,Modelo,Variante,Descripcion,Sinonimo
CHERY,ORINOCO,ORINOCO,"ARBOL DE LEVA ADMISION  ORIGINAL APLICA TIGGO 2,0, X5 Y H5","arbol de leva, eje de levas, camshaft"
CHERY,ORINOCO,ORINOCO,"ARBOL DE LEVA ESCAPE  ORIGINAL APLICA TIGGO 2,0, X5 Y H5","arbol de leva, eje de levas, camshaft"
CHERY,ORINOCO,ORINOCO,ARO BRONCE SINCRONIZADOR  C/U,"aro sincronizador, sincro"
CHERY,ORINOCO,ORINOCO,ARRANQUE  ORIGINAL,"motor de arranque, marcha, burro de arranque, swich de arranque"
CHERY,ORINOCO,ORINOCO,AUTOMATICO ARRANQUE  (2 HUECO),"rele automatico de arranque, solenoide de arranque"
CHERY,ORINOCO,ORINOCO,AUTOMATICO ARRANQUE  (4 HUECO),"rele automatico de arranque, solenoide de arranque"
CHERY,ORINOCO,ORINOCO,AUTOMATICO ARRANQUE  (3 HUECO),"rele automatico de arranque, solenoide de arranque"
CHERY,ORINOCO,ORINOCO,AXILALES STD,"rotulas axiales, terminales axiales"
CHERY,ORINOCO,ORINOCO,AXIALES 0.10/0.25,"rotulas axiales, terminales axiales"
CHERY,ORINOCO,ORINOCO,AXIALES 0.20/0.50,"rotulas axiales, terminales axiales"
CHERY,ORINOCO,ORINOCO,BABERO DELANTERO DE PARACHOQUE,"babero delantero, spoiler delantero"
CHERY,ORINOCO,ORINOCO,BANDA DE FRENO DE MANO,"banda de freno de mano, cinta de freno de mano"
CHERY,ORINOCO,ORINOCO,BASE AMORTIGUADOR  ORIGINAL,"copa de amortiguador, soporte de amortiguador"
CHERY,ORINOCO,ORINOCO,BASE ANTINEIBLA DERECHA,"soporte antiniebla, base antiniebla"
CHERY,ORINOCO,ORINOCO,BASE ANTINEIBLA IZQ,"soporte antiniebla, base antiniebla"
CHERY,ORINOCO,ORINOCO,BASE CENTRA DE PARACHOQUE TRASERA,"base central de parachoques, soporte central"
CHERY,ORINOCO,ORINOCO,BASE DE FILTRO ACEITE,"base de filtro de aceite, soporte de filtro"
CHERY,ORINOCO,ORINOCO,BASE DE FLEXIBLE ORINOCO,base de manguera flexible
CHERY,ORINOCO,ORINOCO,BASE DE TERMOSTATO  ORIGINAL,"carcasa del termostato, soporte de termostato"
CHERY,ORINOCO,ORINOCO,BASE MOTOR DERECHA  ORIGINAL COMPLETO,"soporte de motor, cuna de motor, taco de motor"
CHERY,ORINOCO,ORINOCO,BASE MOTOR DERECHA  ORIGINAL SIN PLAZO,"soporte de motor, cuna de motor, taco de motor"
CHERY,ORINOCO,ORINOCO,BASE MOTOR IZQ  ORIGINAL,"soporte de motor, cuna de motor, taco de motor"
CHERY,ORINOCO,ORINOCO,BASE MOTOR TRASERA ABAJO  ORIGINAL PLATEA,"soporte de motor, cuna de motor, taco de motor"
CHERY,ORINOCO,ORINOCO,BASE MOTOR TRASERA ARRIBA NEGRO ORIGINAL,"soporte de motor, cuna de motor, taco de motor"
CHERY,ORINOCO,ORINOCO,BASE O BANDEJA ESPIRALES DEL SUPERIOR,"bandeja de espirales, base de espiral"
CHERY,ORINOCO,ORINOCO,BASE PARACHOQUE DEL DER,"soporte de parachoques, base de defensa"
CHERY,ORINOCO,ORINOCO,BASE PARACHOQUE DEL IZQ,"soporte de parachoques, base de defensa"
CHERY,ORINOCO,ORINOCO,BASE PLATICO DE PLACA,"base plastica, soporte plastico"
CHERY,ORINOCO,ORINOCO,BASE SOPORTE PARACHOQUE TRASERA DER,"soporte, base de motor"
CHERY,ORINOCO,ORINOCO,BASE SOPORTE PARACHOQUE TRASERA IZQ,"soporte, base de motor"
CHERY,ORINOCO,ORINOCO,BOBINA ENCENDIDO BOSCH ORIGINAL,"bobina de encendido, coil"
CHERY,ORINOCO,ORINOCO,BOMBA AGUA ORIGINAL PLANTA,"bomba de agua, bomba del radiador"
CHERY,ORINOCO,ORINOCO,BOMBA DE AGUA  ORIGINAL CHERY,"bomba de agua, bomba del radiador"
CHERY,ORINOCO,ORINOCO,BOMBA ACEITE  484 (BARATA),bomba de aceite del motor
CHERY,ORINOCO,ORINOCO,BOMBA ACEITE ORIGINAL CHERY  484FC,bomba de aceite del motor
CHERY,ORINOCO,ORINOCO,BOMBA DE FRENO  ORIGINAL,"bomba de freno, cilindro maestro de freno"
CHERY,ORINOCO,ORINOCO,BOMBA DE GASOLINA  COMPLETO ORIGINAL,"bomba de gasolina, bomba de combustible"
CHERY,ORINOCO,ORINOCO,BOMBA DIRECCION  AUTOMATICO,bomba de direccion hidraulica
CHERY,ORINOCO,ORINOCO,BOMBA O MOTOR WIPER LIMPIA PARABRISAS  ORIGINAL,bomba de aceite del motor
CHERY,ORINOCO,ORINOCO,BOMBIN INFERIOR ORIGINAL,"bombin inferior de embrague, cilindro esclavo"
CHERY,ORINOCO,ORINOCO,BOMBIN SUPERIOR ORIGINAL  TROKELIADO CHERY,"bombin superior de embrague, cilindro maestro de clutch"
CHERY,ORINOCO,ORINOCO,BRAZO BIELA ORIGINAL,"brazo de suspension, brazo axial, biela"
CHERY,ORINOCO,ORINOCO,BUJE BUMERAN EXTERNA TRASERA ORIGINAL N30,"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJE BUMERAN INTERNO TRASERA ORIGINAL N50,"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJE GOMAS DE BARRA ESTABILIZADORA ORIG CON MERTALICA,"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJE GRANDE DE MESETA TRASERA ORIGINAL,"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJE GRANDE MESETA DELANTERO,"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJE PEQ  MESETA DELANTERO,"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJE PEQ  MESETA DELANTERO  ORIGINAL PLANTA,"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJE GRANDE MESETA DELANTERO  ORIGINAL PLANTA,"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJE TRASERA COMPLETO  ORIGINAL (14 BUJE),"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJE TRASERA N 111030,"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJE TRASERA N 40,"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJE TRASERA N 60,"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJE TRASERA N 70,"bujes, buches, goma de suspension, silentblock"
CHERY,ORINOCO,ORINOCO,BUJIA  BOSCH     3ELETR,"bujias, candela, candelas"
CHERY,ORINOCO,ORINOCO,BUJIA  CHERY     3ELETR,"bujias, candela, candelas"
CHERY,ORINOCO,ORINOCO,BUJIA  TORCH     3ELRTR,"bujias, candela, candelas"
CHERY,ORINOCO,ORINOCO,BUJIA CHERY 3 ELECTRODO CAJA 10 UNIDADES,"bujias, candela, candelas"
CHERY,ORINOCO,ORINOCO,BUJIA PUNTA PLATINO LETRA AZUL (4 BUJIA),"bujias, candela, candelas"
CHERY,ORINOCO,ORINOCO,BUMERA INFERIOR TRASERA DER CON BUJE  ORIG,"parachoques trasero, bumper"
CHERY,ORINOCO,ORINOCO,BUMERA INFERIOR TRASERA IZQ CON BUJE  ORIG,"parachoques trasero, bumper"
CHERY,ORINOCO,ORINOCO,BUMERA SUPERIO TRANSERA CON BUJE  ORIG 2919110,"parachoques trasero, bumper"
CHERY,ORINOCO,ORINOCO,CABLES DE BUJIA  ORIGINAL DE PLANTA SEPARADO  (JUEGO),"cables de bujias, cableado de encendido"
CHERY,ORINOCO,ORINOCO,CAJA  ORGINAL SINCRONICA,"caja de velocidades original, transmision original"
CHERY,ORINOCO,ORINOCO,CAJETIN ELECTROASISTIDO  SIN ACCESORIO,"caja de direccion, cremallera de direccion"
CHERY,ORINOCO,ORINOCO,CAJETIN USA BOMBA DIRECION  COMPLETO,"caja de direccion, cremallera de direccion"
CHERY,ORINOCO,ORINOCO,CAMARA COMPLETO ORIGINAL,"camara de aire, tripa"
CHERY,ORINOCO,ORINOCO,CAMARA VACIA ORINOCO ORIGINAL,"camara de aire, tripa"
CHERY,ORINOCO,ORINOCO,CARTER MOTOR,"carter de motor, colador de aceite, bandeja de aceite"
CHERY,ORINOCO,ORINOCO,CATALIZADOR,"mofle catalitico, convertidor catalitico"
CHERY,ORINOCO,ORINOCO,CEPILLO LIMPIA PARABRISAS EL JUEGO,"escobilla, plumilla, limpiaparabrisas"
CHERY,ORINOCO,ORINOCO,CERRADURA DE CAPOT  ORIGINAL,"chapa, seguro"
CHERY,ORINOCO,ORINOCO,CERRADURA DE MALETA  ORIGINAL,"chapa, seguro"
CHERY,ORINOCO,ORINOCO,CIGUEÑAL  484J ORIGINAL,"cigüeñal, eje cigueñal, crankshaft"
CHERY,ORINOCO,ORINOCO,CINTA O RELOJ DE VOLANTE AZUL,"cinta reloj de volante, resorte de bocina"
CHERY,ORINOCO,ORINOCO,COCUYO  DER,"luz lateral, cocuyo de guardafango, marker light"
CHERY,ORINOCO,ORINOCO,COCUYO  IZQ,"luz lateral, cocuyo de guardafango, marker light"
CHERY,ORINOCO,ORINOCO,COLLARIN DE CROCHET  ORIGINAL LUK CAJA CHERY,"rodamiento de embrague, collarin de clutch"
CHERY,ORINOCO,ORINOCO,COMPRESOR  ORIGINAL AUTOMATICO,"compresor de aire acondicionado, compresor ac"
CHERY,ORINOCO,ORINOCO,COMPRESOR  ORIGINAL SINCRIDICA,"compresor de aire acondicionado, compresor ac"
CHERY,ORINOCO,ORINOCO,COMPUTADORA,"computdora, ecu, modulo de control, cerebro del carro"
CHERY,ORINOCO,ORINOCO,COMUTADOR DE LUCES,"conmutador, switch de luces"
CHERY,ORINOCO,ORINOCO,COMUTADOR DE ENCENDIDO,"conmutador, switch de luces"
CHERY,ORINOCO,ORINOCO,CONCHA DE BANCADA 0.10/0.25,"conchas, cocnhas, cojinete, metal de biela"
CHERY,ORINOCO,ORINOCO,CONCHA DE BANCADA 0.20/0.50,"conchas, cocnhas, cojinete, metal de biela"
CHERY,ORINOCO,ORINOCO,CONCHA DE BANCADA 0.30/0.75,"conchas, cocnhas, cojinete, metal de biela"
CHERY,ORINOCO,ORINOCO,CONCHA DE BANCADA 0.401/1.00,"conchas, cocnhas, cojinete, metal de biela"
CHERY,ORINOCO,ORINOCO,CONCHA DE BANCADA STD,"conchas, cocnhas, cojinete, metal de biela"
CHERY,ORINOCO,ORINOCO,CONCHA DE BIELA 0.10/0.25,"conchas, cocnhas, cojinete, metal de biela"
CHERY,ORINOCO,ORINOCO,CONCHA DE BIELA 0.20/0.50,"conchas, cocnhas, cojinete, metal de biela"
CHERY,ORINOCO,ORINOCO,CONCHA DE BIELA 0.30/0.75,"conchas, cocnhas, cojinete, metal de biela"
CHERY,ORINOCO,ORINOCO,CONCHA DE BIELA 0.40/1.00,"conchas, cocnhas, cojinete, metal de biela"
CHERY,ORINOCO,ORINOCO,CONCHA DE BIELAS STD,"conchas, cocnhas, cojinete, metal de biela"
CHERY,ORINOCO,ORINOCO,CONDENSADOR  ORIGINAL,"condensador de aire acondicionado, radiador de ac"
CHERY,ORINOCO,ORINOCO,CONECTOR CON CABLE BOMBA GASOLINA,"conector electrico, empalme"
CHERY,ORINOCO,ORINOCO,CORNETA ALTA,"coneta, bocina, claxon"
CHERY,ORINOCO,ORINOCO,CORNETA BAJA,"coneta, bocina, claxon"
CHERY,ORINOCO,ORINOCO,COPA CAJA 25*24 ORIGINAL SINC,copa de caja de velocidades
CHERY,ORINOCO,ORINOCO,COPA CAJA 25*29 ORIGINAL SINC,copa de caja de velocidades
CHERY,ORINOCO,ORINOCO,CORREA DE TIEMPO MARCA CHERY CLASE A,"correo, banda, faja"
CHERY,ORINOCO,ORINOCO,CORREA TIEMPO  DOBLE COSTURA NOMAL,"correo, banda, faja"
CHERY,ORINOCO,ORINOCO,CORREA DE TIEMPO  ORIGINAL DE PLANTA,"correo, banda, faja"
CHERY,ORINOCO,ORINOCO,CORREA UNICA  1540 ORIGINAL SINC,"correo, banda, faja"
CHERY,ORINOCO,ORINOCO,CORREA UNICA  1628 ORIGINAL AUTOMATICO TIGGO,"correo, banda, faja"
CHERY,ORINOCO,ORINOCO,CROCHERA DE COMPRESOR  AUTOMATICA,"soporte de embrague, horquilla de clutch"
CHERY,ORINOCO,ORINOCO,CROCHERA DE COMPRESOR  SINCRONICA,"soporte de embrague, horquilla de clutch"
CHERY,ORINOCO,ORINOCO,CUERPO ACELERACION  ORIGINAL,"cuerpo de aceleracion, guerpo de aceleracion, throttle body"
CHERY,ORINOCO,ORINOCO,DAMPE DE MOTOR  484J,"damper, polea amortiguadora, polea cigueñal"
CHERY,ORINOCO,ORINOCO,DAMPE DE MOTOR  484J PLANTA,"damper, polea amortiguadora, polea cigueñal"
CHERY,ORINOCO,ORINOCO,DISCO CROCHET  ORGINAL,disco de freno
CHERY,ORINOCO,ORINOCO,DISCO FRENOS DELANTERO,disco de freno
CHERY,ORINOCO,ORINOCO,DISCO DE FRENOS TRASERA,disco de freno
CHERY,ORINOCO,ORINOCO,ELECTROVENTILADOR  ORIGINAL,"electro, ventilador electrico, abanico electrico"
CHERY,ORINOCO,ORINOCO,ELEVAVIDRIO DERECHA DELANTERO,"control eleva vidrio, motor de vidrio, vidrio electrico"
CHERY,ORINOCO,ORINOCO,ELEVAVIDRIO DERECHA TRASERA,"control eleva vidrio, motor de vidrio, vidrio electrico"
CHERY,ORINOCO,ORINOCO,ELEVAVIDRIO IZQ DELANTERO,"control eleva vidrio, motor de vidrio, vidrio electrico"
CHERY,ORINOCO,ORINOCO,ELEVAVIDRIO IZQ TRASERA,"control eleva vidrio, motor de vidrio, vidrio electrico"
CHERY,ORINOCO,ORINOCO,EMPACADURA DE CAMARA  AMIENTO,"empacadula, junta de motor, empaque"
CHERY,ORINOCO,ORINOCO,EMPACADURA DE CAMARA METALICA,"empacadula, junta de motor, empaque"
CHERY,ORINOCO,ORINOCO,EMPACADURA TAPA VALVULA  FINA ORIGINAL,"empacadula, junta de motor, empaque"
CHERY,ORINOCO,ORINOCO,EMPACADURA TAPA VALVULA  GRUESO,"empacadula, junta de motor, empaque"
CHERY,ORINOCO,ORINOCO,EMPACADURA ADMISION,"empacadula, junta de motor, empaque"
CHERY,ORINOCO,ORINOCO,EMPACADURA DE BOMBA ACEITE  ORIGINAL,"empacadula, junta de motor, empaque"
CHERY,ORINOCO,ORINOCO,ENFRIADOR DE ACEITE,"radiador de aceite, intercambiador de calor"
CHERY,ORINOCO,ORINOCO,ENGRANAJES IMPULSOR 3 ERA 35,"engranaje, piñones, coronas"
CHERY,ORINOCO,ORINOCO,ENGRANAJES IMPULSOR 4TA 35,"engranaje, piñones, coronas"
CHERY,ORINOCO,ORINOCO,ENGRANAJES IMPULSOR 5TA,"engranaje, piñones, coronas"
CHERY,ORINOCO,ORINOCO,ENVASE DE AGUA O RESERVORIO  ORIGINAL,"deposito de agua, tanque de agua"
CHERY,ORINOCO,ORINOCO,ESPARRAGO RUEDA (5 PIEZAS),"birlo largo, prisionero"
CHERY,ORINOCO,ORINOCO,ESPIRALES DELANTEROS  ORIGINAL C/U,"resortes helicoidales, muelles espirales"
CHERY,ORINOCO,ORINOCO,ESPIRALES TRASERA  ORIGINAL C/U,"resortes helicoidales, muelles espirales"
CHERY,ORINOCO,ORINOCO,ESTOPELA ARBOL LEVA  PLANTA,"estopera, reten, sello de aceite"
CHERY,ORINOCO,ORINOCO,ESTOPERA COPA CAJA,"estopela, reten, sello de aceite"
CHERY,ORINOCO,ORINOCO,ESTOPERA DELANTERO CIGUEÑAL,"estopela, reten, sello de aceite"
CHERY,ORINOCO,ORINOCO,ESTOPERA TRASERA CIGÜEÑAL,"estopela, reten, sello de aceite"
CHERY,ORINOCO,ORINOCO,ESTRIBO DER,"pisadera, estribo lateral"
CHERY,ORINOCO,ORINOCO,ESTRIBO IZQ,"pisadera, estribo lateral"
CHERY,ORINOCO,ORINOCO,EVAPORADOR,"evaporador de aire acondicionado, serpentin de ac"
CHERY,ORINOCO,ORINOCO,FARO  DER AUT,"luz delantera, optico"
CHERY,ORINOCO,ORINOCO,FARO  IZQ AUT,"luz delantera, optico"
CHERY,ORINOCO,ORINOCO,FILTRO AIRE ANTIPOIRE,"fitro, filtro de aceite, filtro de aire, filtro de gasolina"
CHERY,ORINOCO,ORINOCO,FILTRO DE AIRE DE MOTOR ORINOCO ORIGINAL,"fitro, filtro de aceite, filtro de aire, filtro de gasolina"
CHERY,ORINOCO,ORINOCO,FILTRO DE BAMBA GASOLINA INTERNA REDONDO,"fitro, filtro de aceite, filtro de aire, filtro de gasolina"
CHERY,ORINOCO,ORINOCO,FILTRO ACEITE ORINOCO ORIGINAL,"fitro, filtro de aceite, filtro de aire, filtro de gasolina"
CHERY,ORINOCO,ORINOCO,FILTRO GASOLINA ORIGINAL CHERY,"fitro, filtro de aceite, filtro de aire, filtro de gasolina"
CHERY,ORINOCO,ORINOCO,FILTRO SECADOR DE AIRE,"fitro, filtro de aceite, filtro de aire, filtro de gasolina"
CHERY,ORINOCO,ORINOCO,FLEXIBLE  ORIGINAL,"manguera flexible, tuberia flexible"
CHERY,ORINOCO,ORINOCO,FLOTANTE DE BOMBA GASOLINA,"flotatante, sensor de nivel, boya de gasolina"
CHERY,ORINOCO,ORINOCO,FUSILERA DE BATERIA,"caja de fusibles, porta fusibles"
CHERY,ORINOCO,ORINOCO,FUSILERA DE PRINCIPAL,"caja de fusibles, porta fusibles"
CHERY,ORINOCO,ORINOCO,GOMAS DE ESCAPE FLEXIBLE ORIGINAL,"goma, bujes, empaques de goma"
CHERY,ORINOCO,ORINOCO,GOMA CUADRA DE TANQUE RADIADOR,"gomas, buje, empaque de goma"
CHERY,ORINOCO,ORINOCO,GOMA TAPA DECORATIVA DE MOTOR  C/U,"gomas, buje, empaque de goma"
CHERY,ORINOCO,ORINOCO,GOMAS DE ABAJO DE PARABRISAS,"goma, bujes, empaques de goma"
CHERY,ORINOCO,ORINOCO,GOMAS ESPILARLES INFERIOR,"goma, bujes, empaques de goma"
CHERY,ORINOCO,ORINOCO,GOMAS ESPIRALES SUPERIOR,"goma, bujes, empaques de goma"
CHERY,ORINOCO,ORINOCO,GOMAS NEGRO REDONDO PARA GASOLINA,"goma, bujes, empaques de goma"
CHERY,ORINOCO,ORINOCO,GORROS DE VALVULA MARCA SKF ORIGINAL PLANTA(JUEGO 16),"tapas de ruedas, gorros de rueda"
CHERY,ORINOCO,ORINOCO,GORROS O GOMAS VALVULA  COLOR NEGRO (JUEGO 16),"tapas de ruedas, gorros de rueda"
CHERY,ORINOCO,ORINOCO,GUADA POLVO RUEDA DER,"guardapolvo, guardarpolvo, fuelle"
CHERY,ORINOCO,ORINOCO,GUADA POLVO RUEDA IZQ,"guardapolvo, guardarpolvo, fuelle"
CHERY,ORINOCO,ORINOCO,GUADARPOLVO AMORTIGUADOR DELANTERO,"guardapolvo, fuelle"
CHERY,ORINOCO,ORINOCO,GUARDAPOLVO INFERIOR DE PARACHOQUE DELANTERO,"guada, guadarpolvo, guarda, fuelle"
CHERY,ORINOCO,ORINOCO,GUAYA DE PUERTA DELANTERO  6105040,"cable de puerta, guaya de manija"
CHERY,ORINOCO,ORINOCO,GUAYA DE PUERTA TRASERA 6205040,"cable de puerta, guaya de manija"
CHERY,ORINOCO,ORINOCO,GUAYA DE VELOCIDAD  ORIGINAL,"cable de velocidad, guaya de cambios"
CHERY,ORINOCO,ORINOCO,GUIA DE VALVULA  ORIGINAL (JUEGO 16),guia de valvula del motor
CHERY,ORINOCO,ORINOCO,HORQUILLA 1Y2,"horquilla de suspension, brazo inferior"
CHERY,ORINOCO,ORINOCO,HORQUILLA 3Y4,"horquilla de suspension, brazo inferior"
CHERY,ORINOCO,ORINOCO,HORQUILLA 5TA Y RETROSESO,"horquilla de suspension, brazo inferior"
CHERY,ORINOCO,ORINOCO,INYECTOR  ORIGINAL  C/U,"inyetor, inyector de gasolina, boquilla"
CHERY,ORINOCO,ORINOCO,JUEGO CILINDRO CON LLAVE SIN CONTROL ORIGINAL,juego de cilindros de freno
CHERY,ORINOCO,ORINOCO,JUEGO VALVULA ADMISION  (8),juego de valvulas del motor
CHERY,ORINOCO,ORINOCO,JUEGO VALVULA ESCAPE   (8),juego de valvulas del motor
CHERY,ORINOCO,ORINOCO,KIT CORREA TIEMPO ORIGINAL DE PLANTA,kit de correa de tiempo
CHERY,ORINOCO,ORINOCO,KIT CROCHET CRUCHT  ORIGINAL VALEO CON CAJA CHERY,"kit de embrague, kit de clutch"
CHERY,ORINOCO,ORINOCO,KIT DE EMPACADURA ORIGINAL  CON TAPA VAL FINA,kit de empacadura de motor con estopera
CHERY,ORINOCO,ORINOCO,KIT GOMA COPA CAJA  C/U,kit de gomas o bujes
CHERY,ORINOCO,ORINOCO,KIT GOMA PUNTA TRIPOIDE  C/U,kit de gomas o bujes
CHERY,ORINOCO,ORINOCO,KIT SELLOS MOTOR  ORIN CARTER,kit de sellos de caja
CHERY,ORINOCO,ORINOCO,LAPIZ DELANTERO,"sensor lapiz, sonda"
CHERY,ORINOCO,ORINOCO,LAPIZ TRASERO,"sensor lapiz, sonda"
CHERY,ORINOCO,ORINOCO,LLAVE VIRGEN  ORIGINAL,"llave vigen, control remoto virgen"
CHERY,ORINOCO,ORINOCO,LOGO CHERY,"emblema chery, insignia chery"
CHERY,ORINOCO,ORINOCO,LUZ DE CRUCE  DER,"luz de cruce, bombillo de cruce"
CHERY,ORINOCO,ORINOCO,LUZ DE CRUCE IZQ,"luz de cruce, bombillo de cruce"
CHERY,ORINOCO,ORINOCO,MANDO DE SUBIR Y BAJAR VIDRIO,"control remoto, mando a distancia"
CHERY,ORINOCO,ORINOCO,MANDO DE SUBIR Y BAJAR VIDRIO PRINCIPAL,"control remoto, mando a distancia"
CHERY,ORINOCO,ORINOCO,MANGUERA COMBUSTIBLE DE INYECTORES,"manguera de gasolina, manguera de combustible"
CHERY,ORINOCO,ORINOCO,MANGUERA DE CALEFACCION ENTRADA COMPLETO 510,manguera de calefaccion
CHERY,ORINOCO,ORINOCO,MANGUERA DE CALEFACCION SALIDA COMPLETO 500,manguera de calefaccion
CHERY,ORINOCO,ORINOCO,MANGUERA DE RADIADOR INFERIOR  1303301,manguera de radiador
CHERY,ORINOCO,ORINOCO,MANGUERA DE RADIADOR SUPERIOR   1303201,manguera de radiador
CHERY,ORINOCO,ORINOCO,MANGUERA DE TAPA VALVULA,manguera de tapa
CHERY,ORINOCO,ORINOCO,MANGUERA DE FRENO DELANTERO 6010,manguera de freno
CHERY,ORINOCO,ORINOCO,MANGUERA DE FRENO DER TRASERA TIPO L 6160,manguera de freno
CHERY,ORINOCO,ORINOCO,MANGUERA DE FRENO IZQ TRASERA TIPO L 6150,manguera de freno
CHERY,ORINOCO,ORINOCO,MANGUERA DE FRENO TRASERA 6070,manguera de freno
CHERY,ORINOCO,ORINOCO,MANGUERA DE PURIFICADOR ORINOCO,manguera de purificador de aire
CHERY,ORINOCO,ORINOCO,MANILLA DELANTERO DER EXTERNA,"manija, agarradera, manilla de puerta"
CHERY,ORINOCO,ORINOCO,MANILLA DELANTERO IZQ EXTERNA,"manija, agarradera, manilla de puerta"
CHERY,ORINOCO,ORINOCO,MANILLA ORIGINAL DERECHA PUERTA DELANTERO INTERNA,"manija, agarradera, manilla de puerta"
CHERY,ORINOCO,ORINOCO,MANILLA ORIGINAL DERECHA PUERTA TRASERA EXTERNA,"manija, agarradera, manilla de puerta"
CHERY,ORINOCO,ORINOCO,MANILLA ORIGINAL DERECHA PUERTA TRASERA INTENA,"manija, agarradera, manilla de puerta"
CHERY,ORINOCO,ORINOCO,MANILLA ORIGINAL IZQ PUERTA TRASERA EXTERNA,"manija, agarradera, manilla de puerta"
CHERY,ORINOCO,ORINOCO,MANILLA ORIGINAL IZQUIERDA PUERTA DELANTERO INTERNA,"manija, agarradera, manilla de puerta"
CHERY,ORINOCO,ORINOCO,MANILLA ORIGINAL IZQUIERDA PUERTA TRASERA INTERNA,"manija, agarradera, manilla de puerta"
CHERY,ORINOCO,ORINOCO,MARTILLOS DE VALVULAS (JUEGO DE 16),martillos neumaticos
CHERY,ORINOCO,ORINOCO,MESETA DELANTERO  ORIGINAL,"plato de clutch, meseta de embrague"
CHERY,ORINOCO,ORINOCO,MESETA TRASERA DERECHA,"plato de clutch, meseta de embrague"
CHERY,ORINOCO,ORINOCO,MESETA TRASERA IZQ,"plato de clutch, meseta de embrague"
CHERY,ORINOCO,ORINOCO,MODULO ABS,modulo de frenos abs
CHERY,ORINOCO,ORINOCO,MODULO DE DIRECCION  TAPA GRIS,modulo de direccion asistida
CHERY,ORINOCO,ORINOCO,MODULO INMOVILIZADOR  ETIGUETA BLANCO,"modulo de seguridad, modulo antirrobo"
CHERY,ORINOCO,ORINOCO,MOZO TRSERO  ORIGINAL,"rotula, terminal de direccion"
CHERY,ORINOCO,ORINOCO,MOZO DELANTERO  ORIGINAL,"rotula, terminal de direccion"
CHERY,ORINOCO,ORINOCO,MULTIPLE DE  ESCAPE ORINOCO,"multiple de admision, multiple de escape"
CHERY,ORINOCO,ORINOCO,MUÑON  ORIGINAL,"muñon, porta mazas"
CHERY,ORINOCO,ORINOCO,PALANCA DE TAPA GASOLINA,palanca de tapa de gasolina
CHERY,ORINOCO,ORINOCO,PANEL DE DESAGUE ABAJO DE PARABRISA,"panel de desague, canal de agua"
CHERY,ORINOCO,ORINOCO,PARACHOQUE DELANTERO  NEGRO,"parachoques, defensa, bumper, bumera"
CHERY,ORINOCO,ORINOCO,PARRILLA O REJILLA DELANTERO ORIGINAL SIN EMBLEMA,"rejilla frontal, grill"
CHERY,ORINOCO,ORINOCO,PARRILLA DE PARACHOQUE  ORIGINAL,"rejilla frontal, grill"
CHERY,ORINOCO,ORINOCO,PASTILLA DELANTERO  CON CAJA CHERY,"balata, pastillas de freno"
CHERY,ORINOCO,ORINOCO,PASTILLA DELANTERO  ORIGINAL CAJA AZUL,"balata, pastillas de freno"
CHERY,ORINOCO,ORINOCO,PASTILLA TRASERA  CON CAJA CHERY,"balata, pastillas de freno"
CHERY,ORINOCO,ORINOCO,PEDAL DE ACELERACION COMPLETO,"pedal del acelerador, pedal de gas"
CHERY,ORINOCO,ORINOCO,PILA BOMBA GASOLINA BOSCH VERDE UNIVESAL CON CAJA NEGRO,"bateria, acumulador"
CHERY,ORINOCO,ORINOCO,PILA GASOLINA BOSCH PICO NEGRO,"bateria, acumulador"
CHERY,ORINOCO,ORINOCO,PILA GASOLINA  MARCA CHERY PICO MARRON,"bateria, acumulador"
CHERY,ORINOCO,ORINOCO,PINON ENGRANAJE ARBOL DE LEVA OR,"piñon, engranaje piñon"
CHERY,ORINOCO,ORINOCO,PISTON ESTANDA  STD  ORIGINAL,"pistones, embolo"
CHERY,ORINOCO,ORINOCO,PISTON 0.10/0.25 ORIGINAL,"pistones, embolo"
CHERY,ORINOCO,ORINOCO,PISTON 0.20/0.50 ORIGINAL,"pistones, embolo"
CHERY,ORINOCO,ORINOCO,PISTON 0.30/0.75 CON JUEGO ANILLOS,"pistones, embolo"
CHERY,ORINOCO,ORINOCO,PISTON 0.40/1.00  CON JUEGO ANILLOS,"pistones, embolo"
CHERY,ORINOCO,ORINOCO,PLANETARIO DE ARRANQUE,"engranaje planetario, diferencial planetario"
CHERY,ORINOCO,ORINOCO,PLATINA CAPOT,"platina de capot, soporte de capo"
